原文, 訳文, 解説, 音声
こんにちは,こんにちわ,,8
Children are the future of our country.,,
She's writing an essay.,,
Singing karaoke is a way of entertaining yourself.,,
Singing is a kind of entertainment.,,
We also need entertainment outside of work.,,
We already discussed that topic.,,
"Let us change the topic, ok?",,
"Allow me to introduce you, this is my principal.",,
I've eaten one bowl of rice.,,
My job is to wash dishes.,,
Are you going to visit any other countries?,,
They have undergone a reporter's interview.,,
We're from the Orient.,,
Today is my birthday.,,
My birthday is coming soon.,,
Yesterday was my seventeenth birthday.,,
I will give you a bike for your birthday.,,
He has been stealing the company's money for very many years.,,
I cannot stop thinking about the stolen money.,,
"Perchance there's a problem, what to do what to do?",,
"I don't care what your names are. Once the work is done, I'm leaving here.",,
He bought a computer.,,
He doesn't know Mr. Chen.,,
"Mr. Chen, are you going to school? Yes, I am going to school. How about you?",,
"Without software, a computer just can't be used.",,
Mr. Chen is not a university student.,,
Mr. Chen is not Korean.,,
This (exam or homework problem) is calculated incorrectly.,,
He is calculating his expenses.,,
He is calculating this math question.,,
When will Mr. Chen go to Canada?,,
Mr. Chen doesn't know how to speak English.,,
How do you know Mr. Chen?,,
Mr. Chen doesn't speak English well.,,
I know Mr. Chen.,,
This is Mr. Chen's cell phone.,,
Mr. Chen is at the hotel.,,
Mr. Chen is very tired today.,,
Happy New Year!,,
Mr. Chen is at the store.,,
Mr. Chen does not have a cell phone.,,
"Excuse me, where is Mr. Chen?",,
Mr. Chen is not American.,,
Where does Mr. Chen come from?,,
Give Mr. Chen a phone call.,,
Mr. Chen is very interesting.,,
Wish you a happy birthday.,,
He wished his parents a happy New Year.,,
I wish you be happy/blessed.,,
The calculation aspect of computers is very fast.,,
"Excuse me, what kind of job do you do?",,
She really likes gardening.,,
The doctor told her she needs to rest/recuperate.,,
I must go.,,
They must work 8 hours each day.,,
You must start at once.,,
We must go to school!,,
The best is often the enemy of the good.,,
He's an non-traditional man.,,
We must keep the household traditions.,,
"Let's keep in touch, ok?",,
I hope we can stay in touch.,,
Two times two is four.,,
It's twice as large as that.,,
Teachers point out student's problems.,,
The teacher pointed out this student's mistake.,,
We need to help each other.,,
The classmates are always helping each other.,,
The two countries communicate with each other.,,
This man and his wife help each other.,,
My friend and I appointed to meet here.,,
He grew up in a teacher's household.,,
I very much appreciate his performance at work.,,
What a lovely household.,,
My mom is weeding.,,
He is a PhD in Economics.,,
I gave up the opportunity to study for a doctorate.,,
Are you satisfied?,,
The mom is very satisfied with her daughter's performance.,,
I never saw this movie before.,,
There is a cup of coffee on the table/desk.,,
Everyone's sitting at the table/desk.,,
The books are arranged on the table/desk.,,
She turned her head and looked at me.,,
Who is he talking to? Our teacher. Is she strict? Yes.,,
"When he gets back, shall I have him call you? Yes, thanks.",,
"Are these (cars/bikes) yours? Yes, they are mine.",,
The patient is much better today.,,
What's the patient's status?,,
The doctor is treating his patient.,,
This island is very beautiful.,,
I am going to class.,,
I pass by a supermarket on my way to school.,,
I will teach four classes tomorrow.,,
The colleagues are discussing a plan of action.,,
"Then, this is our plan of action.",,
He explained his own plan of action.,,
He rode his bicycle there. He went by bicycle.,,
Really annoying!,,
"Sorry to bother you, help me open the door?",,
I'm very annoyed.,,
There are many empty dishes on the table.,,
This letter was sent to the wrong place.,,
What does your son want to be when he grows up?,,
The students should learn how to think deeply.,,
I learned to live without her.,,
How to learn Chinese? The first thing is to dare to speak.,,
"I know him by name, but not by sight.",,
She is very angry today.,,
Don't be angry ...... (gentle),,
He is an expert in this field.,,
They're studying in the library.,,
They provided the library with many books.,,
"I returned the books I borrowed from the library, and borrowed some new ones.",,
I'm going to the library to return the books.,,
I'm going to the library to look for some information.,,
They are looking up some information on the Internet.,,
Xiao Qiang likes internet chat.,,
Let's go shopping.,,
He went shopping just now.,,
She is on the sidewalk distributing materials.,,
She's reading the publicity information.,,
"A little louder, please.",,
He loudly answered the teacher's question.,,
He spoke very loudly.,,
I'm about to update my computer equipment.,,
Their life styles are not the same.,,
That official is very capable at dealing with financial issues.,,
"For the time being, my sister is an assistant in a supermarket.",,
I've drunk half a bottle of wine.,,
Both sides agreed.,,
Both sides agreed to this plan of action.,,
"First, I need to hear the ideas of both sides.",,
He is somewhat like a scholar.,,
I am staying at the hotel for the time being.,,
"I believe that behind every thing we should do, there's always something we want to do.",,
Both America and China participated in the meeting.,,
He is fit to participate in this match.,,
They're studying the present situation.,,
The boy is about six years old.,,
The boy I love doesn't love me.,,
The road to peace.,,
They are living a peaceful life.,,
Nothing is as important as peace.,,
Pull into shape after washing.,,
I hate you.,,
Are you afraid to leave the country and study abroad?,,
He left the country to study abroad.,,
The patient's situation is very stable.,,
She is standing very steadily.,,
It's too noisy.,,
It's very noisy where I live.,,
Stable politics bring a stable economy.,,
He's very pitiful.,,
Your appearance is really pitiful.,,
Pitifully few people support him.,,
I will absolutely not support him.,,
We've been waiting a long time.,,
This is a very old photo.,,
She lived a long time.,,
This classroom hasn't been cleaned in a long time.,,
"I'm sorry, I can't stay long.",,
The teacher announced the time of the exam.,,
The host announced the start of the meeting.,,
This (exam or homework problem) problem is very complicated.,,
"Probably, their communication is more complicated than we thought.",,
The matter is too complicated!,,
International problems are very very complicated.,,
International relations is a popular major.,,
I don't like to accompany my wife to buy things.,,
I support the blue team.,,
I have run for about 13 seconds.,,
She accepted my gift.,,
I give you a small gift.,,
He gave me a gift.,,
My dad gives me a birthday gift every year.,,
This article is very difficult.,,
This article is well-written.,,
That article is very long.,,
The quality of air in the city is very very bad.,,
"Without air, people can't exist.",,
My son saves one yuan every day.,,
She's enjoying the fresh air.,,
Ms. Zhou's hobby is exercising.,,
She has a lot of hobbies.,,
Do you have a lot of hobbies?,,
Your health situation is fine.,,
The relations between the two nations are fine.,,
He received a fine education at university.,,
Didn't we meet somewhere before? the student asked.,,
"Now, let me expound in detail.",,
He told me in detail the issues he went through.,,
There are many tools on the desk/table.,,
My mom allows me to raise a cat at home.,,
Are we allowed to take pictures here?,,
This one is similar to that one.,,
I also heard a similar story.,,
I've bought a pair of shoes.,,
I want to buy a pair of shoes.,,
Can I try on this pair of shoes?,,
He looks very young.,,
My mom looks young.,,
Ms. Wang appears really nervous.,,
The students appear very nervous.,,
Do I look nervous?,,
You appear to be really happy.,,
You look like you're very angry.,,
You appear to be relaxed.,,
"After I said everything I needed to say, I felt very relieved.",,
Song Dao does his job as his boss directs.,,
We must attend classes according to the school regulations.,,
He looks a bit silly.,,
He carelessly fired a gun.,,
He drives to work.,,
I can teach you how to drive. I'll teach you how to drive a car.,,
He is learning how to drive a car.,,
I'm not feeling too well. (physical),,
"I don't feel too well, but I still went to work.",,
Are your eyes uncomfortable?,,
This topic makes me feel uncomfortable.,,
He doesn't feel well (in body).,,
"He was very tired, sleeping a bit felt really good.",,
I don't feel too good today.,,
Summer has arrived.,,
We stayed with them all summer long.,,
The summer weather is not too hot.,,
Let me look after you.,,
Winter has come.,,
The winter weather is too cold.,,
The toilet is very clean.,,
Please wash your hands clean.,,
She loves cleanliness.,,
We are looking for a clean hotel.,,
I'm about to send e-mails to my friends.,,
He received a piece of mail today.,,
I received an e-mail.,,
I just wanted to check my email.,,
He has many shortcomings.,,
We spend the weekends at home.,,
"Last weekend, I had class.",,
What did you do last weekend?,,
What would you like to do this weekend?,,
Are you busy this weekend?,,
My dad will come home this weekend.,,
"If possible, this weekend.",,
Do you know the manager?,,
The manager appears to be very angry.,,
"Excuse me, where is your manager?",,
The manager did not come.,,
Who is your manager?,,
The manager is at the office.,,
She knows this manager.,,
"Let me introduce you, this is my manager.",,
Let me introduce my manager.,,
He's the deputy manager of our company.,,
The manager adopted his plan of action.,,
She gathered some flowers.,,
Manager Jiang is rather young.,,
"I believe, Mr. Jiang is the smartest person in the company.",,
These children are all very cute.,,
She'll give birth next month.,,
He has three kids.,,
Those children are not smart.,,
Let me see the (tax receipt).,,
Parents are always worried about their children.,,
She is watching the baby for her friend.,,
They have two children.,,
She loves all her children the same.,,
This child is smart.,,
This child can count to twenty.,,
We saw the child get on the bus/car.,,
The mom is playing with her children.,,
My kid is in the third year of elementary school.,,
The mother is worried about her children.,,
"Our children like dogs, but I prefer cats.",,
Children can sometimes be annoying.,,
The children are growing up healthy.,,
A good child always wants to please their parents.,,
The teacher taught one class to the children.,,
What's your surname please?,,
"When Chinese people meet, they often ask ""What is your surname?""",,
It is not easy to raise a child.,,
It's not easy for parents to raise a child.,,
Do I need a (tax receipt)?,,
"Excuse me, what's your surname?",,
The children washed (those people's) feet.,,
Don't cry like a child.,,
We should tell children how to protect themselves.,,
The child is crying.,,
When was she born?,,
They say that she was born in Germany.,,
Chinese history is very interesting.,,
American history is not interesting.,,
I would like to teach history.,,
Why would you like to learn about Chinese history?,,
I've heard that you are a history teacher.,,
We should protect historical resources very well.,,
North and South Korea are making history.,,
He created a new record.,,
What keeps you still up that late?,,
He asks for a retirement from his post.,,
This problem should be solved thoroughly.,,
I go on the internet to find information.,,
"Excuse me, where can I go online?",,
I rent my house.,,
Did you rent a house/apartment?,,
Do you believe there is a God?,,
Do you believe in God?,,
He's too fat.,,
You've gotten fat.,,
Mr. Chen is fatter than you.,,
"He is tall and fat, and still always busy.",,
She can't help but cry.,,
"He effortlessly ran the 1,000 meters.",,
The rain outside is falling more and more hard!,,
"He eats too much, he's getting more and more fat.",,
Let's set off right away.,,
"If the weather allows, we will set off in an hour.",,
She messed up at work.,,
"No matter how often I tell her, she continues to make the same mistake.",,
He made a small mistake.,,
You made an error.,,
I've earned some money.,,
He earned as much money as possible.,,
The food in this restaurant is very sanitary.,,
Let me practice for a moment.,,
I don't have too many opportunities to practice speaking Chinese.,,
"Very regrettably, my students don't have too many opportunities to practice speaking English.",,
It's important to practice daily.,,
This is a good opportunity to practice English.,,
On what grounds do you ask me to go?,,
One can withdraw cash from an ATM machine using a card.,,
She's holding a card in her hand.,,
That's the location of the problem.,,
The student(s) received encouragement.,,
Our school has very many foreign students.,,
They're wearing the same clothes.,,
I'll tell you a secret.,,
He told her secret to his friends.,,
This is a secret. Don't tell anyone.,,
Is it a good movie?,,
"Regrettably, he failed.",,
There are many people in the street.,,
There's nobody on the street.,,
He got drunk.,,
He drank at lot of alcohol and got drunk.,,
He stole my bag.,,
That person used a gun to rob the bank.,,
Has she already seen the contract?,,
This means that others can only come to know you and like you by listening to what you say.,,
The child is unwilling to go to school.,,
Why is the company unwilling to change its management method?,,
"The teacher made him to go to the office, but he wasn't willing to go.",,
He handed me the mail.,,
This fish has died.,,
This fish is really big.,,
This is a very long river.,,
There is a river here.,,
He doesn't believe in fate.,,
"Without water, we cannot exist. If it were not for water, we could not live.",,
She reads a lot and her knowledge is very high.,,
The quality of students has improved.,,
What kind of personality do you believe you have?,,
"Believe me, her personality is very very good!",,
My feet hurt very much.,,
"Her parents very dearly love her, she feels very happy/blessed.",,
I accept any criticism.,,
He's criticizing his employees.,,
He does trading (business) work.,,
Wen Qiang manages this trading company.,,
I support his views.,,
I disagree with your views.,,
This decision is in line with the current situation.,,
The teacher examines the students' homework every day.,,
She wants to take the train.,,
His work has recently been going very smoothly.,,
Stroke order is hard to remember.,,
He smoothly completed this task.,,
I wish the exam goes smoothly.,,
I hope the two nations cooperate smoothly.,,
They cooperated and finished this design.,,
She agreed to cooperate with the other party.,,
Fast is the opposite of slow.,,
Every person needs to respect each other.,,
I respect his idea.,,
Where is the bar?,,
The teacher awarded him a pen.,,
She takes the subway train to work.,,
Dad takes the 7:00 subway to work.,,
Are you going by air or by train?,,
The boss requires strictness for my work.,,
That teacher is very strict.,,
This teacher is very strict with the students.,,
This family calls this dog 'Spot'.,,
These books are rather heavy.,,
The police have been searching for the stolen goods for about a month.,,
It's very crowded in the market.,,
This is my telephone number.,,
Please tell me the telephone number.,,
He got first place in the exam.,,
The teacher is standing behind him.,,
He likes red clothes.,,
They have the same kind of notions.,,
I am reviewing in the library.,,
I'll review the last ten lessons.,,
It's important to review every day.,,
"You need to review before exams, otherwise it's very hard to pass.",,
It's quiet in the library.,,
We need to keep quiet in hospitals.,,
Keep quiet!,,
Why are you so quiet/peaceful?,,
He very much loves to drink beer.,,
English beer is relatively bitter.,,
Want some beer?,,
I'll drink beer.,,
I like to drink beer with friends.,,
She would not like to drink beer.,,
I want another glass of beer.,,
I like to drink beer.,,
Has my English improved?,,
"If you work hard, you will see your progress.",,
"Every day, the children make progress.",,
Ms. Wang's English pronunciation has improved.,,
"These past few days, I have too many things on my mind.",,
Have a look at this sample question.,,
The kitchen is very clean.,,
You should clean the kitchen.,,
This movie is very terrifying.,,
She's looking at the price tag.,,
There are no classes in August. (also just yue),,
He's committed a crime.,,
I have nothing to do with that crime.,,
You can't drink alcohol when you drive.,,
I like to drink (alcohol),,
My dad doesn't drink. My dad also doesn't.,,
Young people like to go to bars and drink.,,
They're learning through practice.,,
Theory comes from practice.,,
They're studying the world map.,,
This is a map.,,
My friend gave me a map.,,
Whose map is this?,,
What is their average age?,,
Is there some method to make me thinner?,,
"After working, he obviously got thinner.",,
"You're too thin, you should eat more.",,
He is thinner than I.,,
My coworker speaks Japanese very well.,,
Is there anyone here who can speak Japanese?,,
My friend doesn't speak Japanese too well.,,
My manager speaks Japanese very well.,,
Ask him if he can speak Japanese.,,
Pick (casually) any one you like.,,
Pick one of the three.,,
Did you pick your university major yourself?,,
I give this gift to you.,,
This guy is very silent/taciturn.,,
The ship has sunk.,,
We kept silent.,,
He's sleeping soundly.,,
This article is too brilliant!,,
Many people work in industrial cities.,,
Industry as we know it today didn't exist in that era.,,
"In this era, having no knowledge is no good.",,
Trying your best is a good use of your time.,,
She's memorizing words. (or: She's writing down words.),,
The teacher is teaching us some new words.,,
He remembered her name.,,
The city roads are very wide.,,
They're playing in the garden.,,
She helped her dad with the work in the garden.,,
My mom is tidying the room.,,
This subject is very simple.,,
He's writing a report.,,
We consider this report as false.,,
Finishing the report by tomorrow is practically impossible.,,
This review is well-written.,,
He threw a piece of meat to a dog.,,
With so many people around he naturally became a bit nervous.,,
I'm driving to New York.,,
That's the computer he used to write the article.,,
His words hurt her.,,
His behavior caused her very great harm.,,
You can differentiate between different colors with one glance.,,
This won't make any difference.,,
"To differentiate between these two clothes, you need to look at the color.",,
I'm unable to speak a foreign language.,,
Is it difficult to speak a foreign language?,,
It is not difficult to learn a foreign language.,,
He doesn't know how to speak a foreign language.,,
It is difficult to learn a foreign language.,,
I have the same trouble as you had.,,
It's very dark in the room.,,
Two people are in the room.,,
They're sitting in front of the room/house.,,
He rented one room.,,
Mom is tidying the room.,,
She's gone traveling by herself.,,
The fastest way to travel is by plane.,,
I want to travel in Europe.,,
We went traveling by car.,,
A friend and I went traveling.,,
It can be very annoying if you lose your passport when traveling overseas.,,
I have nobody who's willing to travel with me.,,
He still hasn't reached the age for marriage.,,
I want to see the Great Wall.,,
Next week I will go see the Great Wall.,,
Last weekend my foreign friend and I went to see the Great Wall.,,
I went to see the Great Wall yesterday.,,
We're going to climb the Great Wall tomorrow.,,
My parents have given me enormous support.,,
My family has given me enormous support.,,
"In this match, he achieved victory.",,
She is mending the garment.,,
We live in the same world.,,
My younger sister and I are in the same grade.,,
This book is the same as my book.,,
Him wearing these clothes is very appropriate.,,
He thinks that politics is not an appropriate topic.,,
That is not an appropriate topic.,,
I think that religion is not an appropriate conversation topic.,,
We have a test next week.,,
I had a test yesterday.,,
There are several sheep over there.,,
He's operating the computer.,,
Please operate it according to the computer instructions.,,
We are all looking forward to seeing you and your family.,,
I am look forward to being able to receive your letter very soon.,,
"Learning a foreign language, you have to learn many words.",,
"The vocabulary the students are learning now, is hard to remember.",,
Our views are unanimous.,,
I like coffee better than tea.,,
The doctor is treating her dental problem.,,
His tooth hurts too much. He does not want to eat.,,
I have a toothache.,,
He's changing the TV channel.,,
"Having been unable pass the exam, he thought it a pity.",,
"When somebody died, it's really a pity.",,
Steve looked very happy.,,
Mr Davis looks very tired.,,
"This looks pretty interesting, Hiroshi said.",,
"He sleeps in the daytime, works at night.",,
Hard is the opposite of soft.,,
The rock is very hard.,,
"Name and address, please.",,
She's my neighbor.,,
He is my neighbor.,,
The neighbors are very very noisy.,,
I've lived in New York for half a year.,,
She'll leave the country in six months.,,
Her fingers are very pretty.,,
The fingernails are too long!,,
I'm in charge of this department.,,
He is in charge of this department.,,
"Today, he is wearing green clothes.",,
Looking at the color green is good for the eyes.,,
"In a fit of anger, he said everything he wanted to say and went home.",,
Why did he return to his country?,,
She returned to her country last week.,,
I'm going to return to my country.,,
She's going to return to his country.,,
When will he return to his country?,,
All you can do is trust one another.,,
I've heard that in Chongqing the summer weather is really hot.,,
He considers Chongqing weather to be too hot in summer.,,
They take their son to the park to play,,
We often used to play in the park.,,
I went for a walk in the park.,,
I ran into Ken at the park.,,
The children are playing happily in the park.,,
There are many people in the park.,,
There is a pretty park near my home.,,
What time can you go with me to the park?,,
We went to the park to take pictures.,,
They went to the park to have a walk.,,
What do you say to taking a walk in the park?,,
We're really amazing.,,
His doctor ordered him to rest.,,
Young people pursue fashion.,,
This young person's notions are very fashionable.,,
He is going to go the park with his girlfriend.,,
His girlfriend plans on teaching English at a high school.,,
Last weekend he went with his girlfriend to the park.,,
He is with his girlfriend.,,
How many class periods do you teach?,,
He was with his girlfriend yesterday.,,
Sugar/candy is sweet.,,
The patient may die at any time.,,
The doctor is examining my ear.,,
We use our ears to listen.,,
He has a worried personality.,,
This young person is a real personality.,,
We need to pay attention to safety when driving.,,
You especially need to pay attention to what you eat and drink.,,
We need to be careful when crossing the road.,,
The US President is holding a meeting on national security.,,
"When a friend has trouble, of course one needs to help.",,
"Mr. Driver, I'll get off up there.",,
I'll get off at the next station. I'm getting off at the next station. I am getting off at the next station.,,
"Let's get off here, ok! (car/bus/train)",,
Father will undergo an operation.,,
Children shouldn't be forced to study.,,
Don't try to force me!,,
Many Americans love their country.,,
Computers can be seen everywhere.,,
This is a comfortable chair.,,
They are sure to fall in love.,,
She looks forward to a happy/blessed marriage.,,
His marriage is very happy/blessed.,,
She's hiding behind the door.,,
"The car is broken down, he's very worried.",,
The vehicle is already old.,,
His scores are so disappointing.,,
My family house's surface area is very big.,,
The surface area of the mainland is much larger than that of Taiwan.,,
This street is very quiet.,,
I want to marry a kind of girl like her.,,
He prefers girls with short hair.,,
His job is very toilsome.,,
Children should understand the toils of their parents.,,
The effect of economic development is both good and bad.,,
The spirit of Wang Jinxi influenced several generations of people.,,
This has no effect on him.,,
This story is really interesting!,,
"He told us an amusing story, we all laughed.",,
She told me an interesting story.,,
This story is very interesting.,,
Then how about we go to a tea house? Alright.,,
Is your work fun/interesting?,,
Is that place interesting?,,
Watching TV is not interesting.,,
The sofa is quite comfortable.,,
Last year she left Japan.,,
He admitted his was wrong to the teacher.,,
We need to treat work with a serious attitude.,,
My mom is sitting in the rocking chair.,,
They're very poor.,,
Only one paragraph of the essay has been written.,,
"Her dad comforted her, she was nevertheless unhappy.",,
The mom is comforting the child.,,
She likes to listen to the radio.,,
She is broadcasting a program.,,
The car was struck.,,
"I don't believe it, he's cheating me.",,
He was cheated.,,
Foreigners drink a lot of beer.,,
There are not many foreigners.,,
What to do next (about this)?,,
"I hand over to you, what's the next course of action we should adopt.",,
I'm hungry.,,
"When I came home, I felt very very hungry.",,
She's under a lot of pressure at work.,,
He made great contributions to his nation.,,
He devoted his youth to his nation.,,
"After work, he went home by car.",,
What time do you finish work? Ordinarily at five o'clock in the afternoon.,,
I don't remember when he gets off work.,,
What time does your older brother finish work?,,
What time does Mr. Chen finish work?,,
What time does she finish work?,,
What time do you finish work?,,
What time does Ms. Zhou finish work?,,
"Usually, we're always off work by 5pm.",,
I want you to wait for me until I'm off work at 7.,,
Please open the door.,,
She waited waited waited until noon.,,
"I was busy all day, really tired!",,
Here's wishing that we have a delightful cooperation!,,
"All summer, we had a delightful time there.",,
I also had a very delightful time.,,
Have a delightful day!,,
I regret it very much.,,
He is very regretful that he didn't listen to what his mom said.,,
There are fifty states in the United States.,,
Spring has come.,,
The Spring weather is really nice.,,
The weather in spring is very warm.,,
Which one did Ms. Wen pick?,,
Ms. Wen has already left the office.,,
Society is filled with warmth.,,
Workers serve society.,,
That worker has very very good skills.,,
He has all-around skills.,,
This technology is very advanced.,,
She kissed her mom.,,
"Today his girlfriend kissed him, and he was extremely happy.",,
I dislike him very much.,,
I hate it when you are angry with me.,,
The students hate to memorize new words.,,
Everybody hates him.,,
You've done very well.,,
"Regardless of what I do, she always says I can do better.",,
I did as good as possible.,,
You will only remember it after repeated viewings.,,
"To read Chinese characters, it's best to view them repeatedly.",,
The above issues are very complicated.,,
They're my relatives.,,
My father came from the mainland and has no relatives in Taiwan.,,
She doesn't have any friends or relatives to look after her.,,
Would you like to have dinner with me?,,
Would you like to eat dinner with me today?,,
When would you like to eat dinner?,,
This weekend would you like to have dinner with me?,,
"After dinner, I always want to sleep.",,
"Good, but let's eat dinner first, ok.",,
My dad has just left temporarily.,,
He's very unfamiliar with this city.,,
She's a complete stranger to me.,,
(talking about this/saying this) has no benefit.,,
Doing it like this has no benefit.,,
Is there benefit in doing it this way?,,
"The sun is out, nevertheless it's raining, really strange.",,
This lake is very vast.,,
"I love Chinese food, especially Sichuan cuisine.",,
There are many empty seats here.,,
"A front row seat, 5 dollars.",,
His seat is in the middle of the classroom.,,
"Behind his way of doing things, was another purpose.",,
"For this matter, he insists on his way of doing things.",,
It makes people angry to do things in that way.,,
This way of doing things is in line with the people's interest.,,
He is a good boss since he is very concerned about the welfare of his employees.,,
The room is a total mess.,,
This isn't the type that I like.,,
His skin is very white.,,
They're in love.,,
His bicycle is blue.,,
He put forth a condition.,,
He raised a series of questions.,,
We put forth our views one after another.,,
The fruit is very fresh.,,
The fruit in the supermarket is very fresh.,,
Winter in the northeast is too cold.,,
Allen is a poet.,,
I think he is somewhat like a poet.,,
The poet and scholar is dead.,,
These photos are very clear.,,
His pronunciation is clear.,,
His pronunciation is not clear.,,
He's showing a new car to his client.,,
The customers appear to be really angry.,,
The customer(s) appear to be very relaxed.,,
The customers appear to be really happy.,,
"Having finished eating, he got ready to go to work.",,
Xiao Qiang goes to school every day after breakfast.,,
He looks a little silly.,,
She touched his nose.,,
Dogs have very sensitive noses.,,
He feels very lonely.,,
I am very lonely.,,
They spread open the map.,,
Everybody started a discussion about this matter.,,
I accept your challenge.,,
Are you going to the bookstore?,,
The bookstore is not big.,,
The teacher is at the bookstore.,,
Is the bookstore big?,,
The bookstore is very small.,,
"Excuse me, where is the bookstore?",,
Ms. Wang wants to go to the bookstore today.,,
Where is the bookstore?,,
"Excuse me, are you going to the bookstore?",,
My classmate is going to the bookstore.,,
I feel lonely.,,
He feels very very lonely.,,
I lost my luggage.,,
This piece of luggage is too big. It takes up too much room.,,
She's become a nurse.,,
My little sister plans on becoming a nurse.,,
She is a nurse.,,
The nurse will tell you how to do it.,,
He went to some place.,,
I know one of those people.,,
He lives some place around the park.,,
The police suspected him.,,
I am her auntie/nanny.,,
This auntie/nanny is very pretty.,,
He was threatened.,,
We thought his threat was only a joke.,,
They're threatening me.,,
She is very charming.,,
The number he said is very accurate.,,
His judgment was very accurate.,,
This reform made great achievements.,,
Nothing has resulted from his efforts.,,
She is both pretty and has money.,,
Do you have any money?,,
"Though he is rich, he is not happy.",,
He goes to church on Sundays.,,
A phone has been installed in the office.,,
Agriculture is very important.,,
I feel very bored.,,
I've heard that living in Canada is very boring.,,
Is living in Canada boring?,,
He has nothing to do and is very bored.,,
Studying math is very boring.,,
I've heard that this teacher is very boring.,,
His girlfriend is very boring.,,
Is studying English boring?,,
My younger sister is very boring.,,
I've heard that studying English is very boring.,,
He's fallen asleep.,,
She fell asleep leaning on a chair.,,
Watching football games is thrilling.,,
The experimental part is very important.,,
Three months is too short a time to finish the experiment.,,
She's conducting an experiment.,,
They're analyzing the result of the experiment.,,
His analysis is in-depth.,,
I have a strong impression of him.,,
This hole is very deep.,,
He's cutting the fruit.,,
The Culture Revolution occurred in China in 1968.,,
The baby is sleeping.,,
She showed the visitor her baby.,,
That couple lives a happy/blessed life.,,
They married and are husband and wife.,,
The couple are taking a walk in the park.,,
This hotel is very cheap.,,
It's strange that he would say this.,,
Tibet belongs to China.,,
The semester is over.,,
They're eating in a restaurant.,,
He went to the restaurant to eat breakfast.,,
The restaurant is quite nice inside.,,
The atmosphere in this restaurant is quite nice.,,
Someone farted.,,
Do you really need to ask questions to know the answer?,,
The children are constantly asking questions.,,
The scenery here is beautiful.,,
The scenery in this area is very beautiful.,,
"Someday, I'll be able to run fast like the wind.",,
"When work is letting out, there are super many people in the subway.",,
Gold is very expensive.,,
I'm very sad.,,
"Science can accelerate economic development, but it can also bring environmental problems.",,
I live in New York.,,
Nobody knew what the machine was like.,,
Computers are complicated machines. A computer is a complex machine.,,
"Before taking action, we must first make a plan.",,
They've made a new plan.,,
She's drawing a picture.,,
He's appreciating the work.,,
This is an original work I created.,,
They're playing soccer.,,
I gave him a kick.,,
He loves playing soccer.,,
Let's play soccer.,,
The park is very quiet at night.,,
"Well, the night is quite long, isn't it?",,
The experiment achieved a breakthrough.,,
Be-out-of-bed time has arrived.,,
I get up at seven in the morning.,,
Should get out of bed!,,
I have to get up. (formal),,
Have they gotten up?,,
Has he not gotten up yet?,,
The son has to get up at eight.,,
He's my uncle.,,
The man you saw yesterday is my uncle.,,
My uncle gave me a present.,,
My uncle came to see me.,,
My uncle lives near the school.,,
She is now staying at her uncle's house.,,
Did your uncle let you drive his car?,,
Uncle bought a new car.,,
He knows how to earn money.,,
I went strolling down the street and did some shopping today.,,
"She went shopping, leaving her little child all alone.",,
Shopping can satisfy a woman.,,
It's a quarter past nine.,,
It is currently 6:15.,,
He arrived at the company at 8:15.,,
"I wish I could care more about my grades but it maybe seems that, at a certain point of my life, I decided it wouldn't be so important anymore.",,
It really stinks!,,
Thin is the opposite of thick.,,
I'm sad today.,,
She looked sad.,,
Ms. Zhou was very sad yesterday.,,
You appear to be really sad.,,
Mr. Zheng was very sad yesterday.,,
Ms. Zhou appears to be really sad.,,
The news made her sad.,,
Don't be too sad!,,
There are many flowers planted in the yard.,,
I planted a tree in my yard.,,
I heard the song sung in French.,,
He could not speak French well.,,
It's not easy to master French at all.,,
It's quite difficult to master French in 2 or 3 years.,,
I am very interested in this.,,
What subject do you think he is interested in?,,
The mom is developing her child's interest in music.,,
I have confidence I can succeed.,,
He lacks confidence.,,
The Chinese New Year is drawing near.,,
I was very amazed to hear the news.,,
"Seeing that you're definitely not amazed, I think you must have known.",,
Foreigners amaze me.,,
What does this English sentence mean?,,
How should one translate this sentence?,,
Vocabulary learning is the foundation for sentence learning.,,
"It's too hot, and they have been sweating a lot.",,
"Commissioner, it wasn't me!",,
There are many trees alongside the road.,,
Her car is parked by the road.,,
There's a tree by the road.,,
Please don't waste resources.,,
You should not waste your time.,,
Trying to do such a thing is a waste of time.,,
Don't waste your food.,,
The floor was wiped clean!,,
The child has gone to sleep.,,
This month's income is not bad.,,
"Every month, he has a stable income.",,
His income was high this month.,,
My income increased twofold.,,
The average income of people has increased.,,
The people demanded political liberalization.,,
"Within the area of economic liberalization, our country has already made some achievements.",,
He's carrying a weapon.,,
Open the door and take a look.,,
This company manufactures cars.,,
She's taking a bus.,,
It's very convenient to have a car.,,
There are too many cars on the highway.,,
It's a ten-volume book.,,
Our country has joined the WTO.,,
He's gone mad.,,
He has graduated with a master's degree.,,
He is a scholar of history.,,
"Through hard work, he got a masters degree.",,
Beijing is China's capital.,,
I hope everyone can take part in this activity.,,
3 cubed is 27. 3 to the third power is 27.,,
They're discussing the new job.,,
I got a loan from the bank.,,
I got a loan from the bank and bought a house.,,
Do you hear?,,
He made a lot of money.,,
She's reading a book in a book shop.,,
She's reading with her youngest aunt.,,
He's interested in photography.,,
She's very interested in photography.,,
The factory makes products.,,
This factory lacks technicians.,,
